teleplay_id,name,genre,type,episodes,rating,members
2185,Words Worth Gaiden,"Action, Adventure, Fantasy, Restricted",short,2,6.353900000000005,2402
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.7418999999999984,59
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,"Comedy, Seinen, Supernatural",short,1,6.591899999999999,2515
32195,Junjou Shoujo Et Cetera Specials,Restricted,Special,2,5.389499999999997,254
3171,Ryoujoku Hitozuma Onsen,Restricted,short,2,6.246200000000008,2099
34086,Tales of Zestiria the X (2017),"Action, Adventure, Fantasy",medium,12,6.534,10848
3463,A.LI.CE,Sci-Fi,long,1,6.604500000000002,1034
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,6.910500000000004,23532
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",medium,26,7.389499999999995,159105
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",medium,48,6.629200000000003,233
1167,Samurai Gun,"Action, Historical, Seinen",medium,12,6.297300000000003,5381
23581,Romeo no Aoi Sora Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.520300000000004,297
4854,Fuuma no Kojirou: Yasha-hen,Action,short,6,6.2391999999999985,819
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",Special,1,7.273599999999991,2584
617,Juubee Ninpuuchou,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",long,1,7.145999999999999,55697
29834,Moshidora Recap,"Drama, Sports",Special,1,6.312720000000001,251
5399,Internal Medicine,Restricted,short,2,5.895299999999999,846
5774,Seitokaichou ni Chuukoku,"Comedy, Drama, Romance, School, Yaoi",short,2,6.656700000000002,23730
5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",medium,13,6.873000000000004,23757
33242,IS: Infinite Stratos 2 - Infinite Wedding,,Special,1,6.858600000000001,6604
34233,Kimoshiba,Comedy,medium,Unknown,4.864999999999999,81
4775,Lunatic Night,"Comedy, Restricted, Parody",short,3,5.748200000000005,688
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1,5.415899999999998,83
5607,Love Machine: Animaid Shoufu 23-gou,Restricted,short,2,5.746200000000004,384
18683,Shibai Taroka,"Action, Comedy, Romance, School, Shounen",short,2,6.189800000000003,161
1866,Seirei Tsukai,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",long,1,6.836300000000005,1693
1947,Kikou Sennyo Rouran,"Action, Fantasy, Mecha",medium,28,6.843500000000002,1049
31573,Brave Beats,"Adventure, Music",medium,22,6.8332000000000015,2299
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",medium,12,6.502999999999998,33429
19647,Hajime no Ippo: Rising,"Comedy, Drama, Shounen, Sports",medium,25,7.332100000000001,66756
33569,Re:Petit kara Hajimeru Isekai Seikatsu,"Adventure, Comedy, Fantasy",Special,14,6.836200000000002,14310
5447,A-Girl,"Music, Romance, School, Shoujo",short,1,6.1206,585
13755,Feeling from Mountain and Water,Music,long,1,5.543900000000004,437
24197,E no Umakatta Tomodachi,Music,Music,1,5.690500000000004,360
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",long,1,7.447499999999995,50008
7343,Youbi Masochist Animation,Restricted,short,2,4.378999999999995,201
23967,Fox Wood Monogatari,"Adventure, Kids",short,3,5.9000999999999975,67
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,ONA,1,4.261199999999992,71
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",short,1,5.508299999999998,595
11073,Pokemon: Ash&#039;s Journey,"Fantasy, Kids",long,1,7.2506999999999975,4578
7174,Usaru-san,Kids,Special,4,6.388700000000004,822
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,"Comedy, Shoujo",Special,51,6.900800000000005,1220
6116,Mainichi Kaasan,"Comedy, Slice of Life",medium,142,7.061599999999993,1707
8546,Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken,"Comedy, Sci-Fi, Shounen",long,1,6.527999999999996,596
22835,Himegoto,"Comedy, School",medium,13,6.413599999999998,42129
20469,Himeyuri,"Drama, Historical",long,1,6.972199999999999,395
25303,Haikyuu!! OVA,"Shounen, Sports",short,2,7.6229,30063
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",long,1,5.313216666666668,44
27891,Sword Art Online II: Debriefing,"Action, Adventure, Fantasy, Game",Special,1,6.883999999999998,39092
6072,Juuippiki no Neko to Ahoudori,"Adventure, Fantasy, Kids",long,1,6.314799999999999,286
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,5.324585714285715,127
30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",Special,1,6.171899999999996,1802
103,Akazukin Chacha,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo",medium,74,7.318200000000005,7581
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",long,1,7.041999999999997,18770
8965,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,"Adventure, Comedy, Kids",short,1,6.509699999999996,745
34437,Code Geass: Fukkatsu no Lelouch,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",,Unknown,7.3992,22748
5877,Abunai Sisters: Koko &amp; Mika,"Action, Comedy, Ecchi",short,10,6.012700000000002,1461
9496,Itoshi no Betty Mamonogatari,"Fantasy, Romance, Seinen",long,1,6.201899999999992,134
3518,Ginga no Uo Ursa Minor Blue,"Fantasy, Kids",short,1,6.4598,1568
19401,Kuusou no Sora Tobu Kikaitachi,Historical,long,1,6.567500000000012,651
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",medium,31,6.972899999999997,6919
869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",long,1,7.283599999999999,12909
24869,Aoi Umi to Shounen,Slice of Life,short,1,5.701599999999998,68
4052,Medarot Damashii,"Action, Adventure, Sci-Fi",medium,39,7.482699999999999,9590
33552,Mameshiba Bangai-hen,"Comedy, Music",Special,4,5.148400000000001,117
2785,OZ,"Action, Drama, Military, Sci-Fi, Shoujo",short,2,6.546800000000001,720
30464,Shinmai Maou no Testament Specials,"Comedy, Demons, Ecchi, Fantasy",Special,6,6.768000000000003,10046
30953,Arslan Senki (TV) Specials,Comedy,Special,8,6.356100000000002,5241
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",medium,26,6.974299999999997,126914
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,"Action, Adventure, Drama, Sci-Fi, Space",medium,24,7.072599999999999,2072
14355,Yama no Susume,"Adventure, Comedy, Slice of Life",medium,12,6.5169999999999995,27487
33845,Free! (Shinsaku),"School, Sports",,Unknown,6.814999999999999,8666
1353,The Urotsuki,"Adventure, Demons, Fantasy, Restricted, Horror",short,3,5.935599999999998,1480
33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,6.1219,574
10801,Copihan,"Comedy, School, Sci-Fi",ONA,7,6.234700000000003,6167
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",long,1,5.996066666666666,109
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,"Comedy, Fantasy, Kids",long,1,5.963887500000002,66
31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.706499999999997,51
25839,Bonjour♪Koiaji Pâtisserie,"Comedy, Harem, Romance, Shoujo, Slice of Life",ONA,24,6.928499999999999,22127
28957,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",long,1,7.418499999999998,32266
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",medium,23,6.827400000000004,1570
5826,Oira no Yakyuu,Sports,long,1,5.691199999999994,866
7193,Aoi Bungaku Series,"Drama, Historical, Psychological, Seinen, Thriller",medium,12,6.9946999999999955,93074
4879,Mouryou no Hako,"Mystery, Seinen, Supernatural, Thriller",medium,13,6.624799999999996,36075
25377,TOTO Green Challenge,Slice of Life,ONA,1,5.0991,115
197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",medium,24,6.887599999999999,16672
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,5.090199999999998,91
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",medium,13,6.5242,67916
5575,Karakara-sama no Himitsu,Restricted,short,1,4.9920999999999935,316
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",medium,132,5.9746000000000015,72
368,Bible Black,Restricted,short,6,7.103100000000005,31309
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",medium,153,7.476299999999996,316102
3527,Lesbian Byoutou,Restricted,short,2,5.847800000000001,1149
32518,Shoujo kara Shoujo e...,Restricted,short,Unknown,6.847999999999992,1964
12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",medium,13,6.5796,46781
19029,Yuyushiki: Nyanyashiki,Comedy,Special,6,6.651500000000001,6805
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",short,1,6.651899999999997,2562
29541,Hello Kitty no Santa-san ga Futari Ita,"Fantasy, Music",short,1,6.259025000000003,57
22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.","Comedy, Romance, Seinen, Supernatural",short,1,6.977000000000001,12930
31763,Accel World: Infinite∞Burst,"Action, Game, Romance, School, Sci-Fi",long,1,7.082099999999996,21916
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Magic,Special,1,6.768199999999999,4545
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",medium,26,5.6228,63
819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",short,1,6.935,26923
